EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10,EXT1_E,EXT2_E,EXT3_E,EXT4_E,EXT5_E,EXT6_E,EXT7_E,EXT8_E,EXT9_E,EXT10_E,EST1_E,EST2_E,EST3_E,EST4_E,EST5_E,EST6_E,EST7_E,EST8_E,EST9_E,EST10_E,AGR1_E,AGR2_E,AGR3_E,AGR4_E,AGR5_E,AGR6_E,AGR7_E,AGR8_E,AGR9_E,AGR10_E,CSN1_E,CSN2_E,CSN3_E,CSN4_E,CSN5_E,CSN6_E,CSN7_E,CSN8_E,CSN9_E,CSN10_E,OPN1_E,OPN2_E,OPN3_E,OPN4_E,OPN5_E,OPN6_E,OPN7_E,OPN8_E,OPN9_E,OPN10_E,dateload,screenw,screenh,introelapse,testelapse,endelapse,IPC,country,lat_appx_lots_of_err,long_appx_lots_of_err
3,4,2,4,3,3,2,5,2,4,5,2,4,2,4,4,4,4,4,4,3,3,2,4,3,3,3,3,3,3,5,5,4,3,3,4,4,4,4,4,3,3,3,2,3,3,4,3,4,3,10149,2150,2511,2572,6501,1253,2173,3146,2150,2033,2042,2753,2214,15358,2753,2147,2116,2527,1058,937,3428,2769,4011,5484,6081,5460,2483,3023,5580,2690,7164,3880,2119,3092,2980,6621,2965,19184,1898,2866,3155,5857,2114,2716,3882,2462,1733,1538,1483,5554,2016-03-07 12:05:20,1366,768,14,194,9,1,GB,53.8,-1.5833
4,1,4,1,4,2,5,1,2,2,2,3,4,3,2,2,3,2,2,2,1,4,1,5,1,4,1,5,5,4,3,3,4,4,2,4,2,2,3,3,2,3,5,3,3,1,3,2,3,4,6847,2325,1904,5904,1320,1944,3160,5320,2831,3120,1703,1336,37005,6568,3144,3640,7104,2904,2904,3352,2458,2387,2296,4112,3696,2896,2560,4344,2911,3512,3655,2600,3834,2072,1591,3672,1592,4688,2064,13592,1584,3080,2464,4400,1432,2527,3264,4488,7560,2112,2016-03-07 12:05:43,1680,1050,75,211,15,47,US,33.6207,-83.9737
1,5,3,5,4,5,1,4,2,5,4,3,4,4,2,3,4,3,3,3,3,4,3,4,3,3,3,3,3,0,4,4,4,3,3,3,4,3,3,2,2,5,2,4,2,4,3,2,3,3,3151,2456,3263,2039,3272,2104,4080,1488,2832,2847,3024,3946,1088,2120,4920,3335,4688,1760,4823,1341,2496,1648,1521,5344,2848,2297,2448,2008,3312,0,2992,4549,1551,1736,2312,3615,1824,2616,1800,4224,1616,3201,2545,2320,576,824,2792,3176,4113,1387,2016-03-07 12:06:06,1920,1080,4,132,9,1,US,38.0,-97.0
2,3,4,3,2,4,1,4,2,5,2,4,4,3,4,2,2,2,2,2,5,3,2,5,1,5,3,3,4,3,3,2,3,2,3,3,3,2,3,3,2,3,3,3,3,2,4,2,4,3,6160,4328,5319,6292,5533,13204,4628,7710,12094,5275,5759,6488,3701,3606,4857,2647,4962,2567,5180,960,17995,9911,2478,3721,3679,2247,4606,3807,6976,5981,10132,5000,4696,2209,4316,5778,3788,6454,928,8572,6558,6683,2736,4178,1123,5436,12658,6901,14283,2908,2016-03-07 12:06:29,320,534,13,291,30,3,PH,14.5833,120.9667
3,1,5,2,4,2,3,1,5,4,5,1,4,3,2,4,4,4,4,3,4,4,4,4,3,5,3,5,5,3,2,2,4,3,2,2,4,3,2,4,4,2,4,2,5,1,4,3,4,5,3506,2676,2667,3424,2380,3661,2146,8034,3348,5297,1809,2992,2086,4182,2027,2146,16375,2886,2058,2688,2042,2852,2282,1771,1753,3542,2836,3387,2472,2068,3334,11666,3779,2912,3857,4302,2254,2373,1486,1359,3117,3827,1338,3838,1998,17393,2875,2648,3496,3861,2016-03-07 12:08:01,1536,864,129,189,15,71,US,37.4135,-122.1312
3,4,4,2,3,3,3,3,3,3,4,4,3,2,1,2,4,5,1,3,1,5,1,5,1,5,1,4,5,4,2,2,3,1,3,1,3,2,2,3,2,1,4,1,4,1,4,2,4,5,7551,3760,2584,4871,2680,3239,3024,3239,2848,2944,2824,6872,2647,4152,3176,3576,4128,3176,2576,3592,3144,3383,2040,2512,4311,3928,3655,7664,2664,3575,2560,3072,4192,3120,3088,5287,2800,3879,2080,2856,2583,3231,3872,3815,2272,3288,7471,4367,4247,2352,2016-03-07 12:08:07,1920,1080,7,182,16,47,US,33.6207,-83.9737
3,2,2,2,4,2,4,5,3,4,4,3,4,1,4,2,5,4,4,4,1,3,4,5,1,3,2,4,5,3,4,1,3,3,3,1,5,1,4,3,4,1,5,1,4,1,5,1,5,4,2228,3116,2147,10764,1052,1681,4415,2600,3119,2347,3782,4349,2027,2034,3602,3013,2796,1365,2347,2913,4600,2502,2133,2049,2931,3217,1201,3233,3550,2236,883,2466,4668,2735,7048,2450,2434,3034,3214,3715,782,1788,4106,2266,1601,1987,1687,3115,2122,2304,2016-03-07 12:09:20,1920,1080,10,145,8,1,GB,53.8,-1.5833
4,3,5,2,4,2,4,2,3,2,2,3,2,2,2,2,2,2,2,2,2,5,1,3,3,3,2,3,3,4,5,2,2,2,4,2,4,2,3,3,2,2,3,3,2,2,3,2,2,2,14264,2639,5648,5128,2584,2256,5727,4128,7134,3056,3137,3688,5344,2519,5168,3848,2528,5017,3568,3072,5184,2656,4248,3464,6080,2840,4792,11624,4328,3552,4431,3472,3112,3975,6168,5480,3064,3975,5632,5512,2832,4272,2944,6664,2112,2280,3848,2136,5624,1912,2016-03-07 12:09:26,1680,1050,5,221,20,47,US,33.6207,-83.9737
1,5,1,5,1,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,1,5,2,5,1,5,1,4,5,1,3,3,3,5,2,3,5,1,3,1,2,3,3,2,1,5,3,3,5,2,7824,3890,2517,4219,7030,1033,4014,3065,2247,2708,4337,2284,2386,2750,2330,2417,1750,4272,2469,6154,4525,7163,2037,1050,3687,2317,3607,6724,2643,3492,6825,5023,3517,5739,4226,5693,2933,2650,2228,3269,3515,4472,2882,854,5066,2983,3484,3051,2702,1114,2016-03-07 12:09:56,375,667,6,181,8,1,GB,52.9866,-1.0401
3,2,5,2,5,2,5,3,3,4,3,3,2,5,1,5,1,1,2,1,1,5,1,5,1,3,1,4,5,5,4,3,5,1,4,2,5,2,5,4,4,2,2,3,3,3,5,4,4,4,3626,4705,1657,3371,2490,3243,2332,838,3717,2407,1470,8243,1245,2198,2643,3424,1312,1963,3705,1160,1878,1937,1514,2110,2647,3360,1307,2772,1943,1498,2001,3881,1562,1850,3646,3186,1201,2480,1883,2088,2099,3687,1465,3422,1213,1011,3395,1589,2267,7496,2016-03-07 12:11:38,1440,900,19,130,8,1,NZ,-45.8714,170.5119
3,5,3,4,1,5,2,2,4,5,2,4,3,4,2,2,2,2,2,2,4,2,3,2,4,4,4,5,4,2,4,4,4,2,2,2,4,2,3,4,4,2,3,4,2,3,5,3,5,2,8212,4689,5685,3509,3040,1603,1662,1885,2243,1868,2553,897,2315,4336,1218,2134,1443,1060,945,1443,6517,1966,2748,1734,2090,1920,2612,2072,2616,1324,1321,6791,2109,2998,3160,2707,3152,2496,4875,4258,3483,2360,1702,3183,1678,3910,2447,1996,4594,1641,2016-03-07 12:11:50,1366,768,9,141,11,1,PH,14.5833,120.9667
3,1,4,2,4,2,4,2,3,2,3,5,4,5,2,3,1,1,3,1,2,4,1,4,2,3,2,3,4,4,3,2,4,1,2,2,3,1,2,2,5,1,3,1,4,2,5,4,4,3,6272,4303,4204,8942,2907,2213,3484,3587,3224,3943,3313,5826,3212,3277,2959,5129,3448,3021,4703,3277,7449,4531,3157,2958,3448,3706,2604,3176,3989,3137,4882,8057,3973,4314,6105,4696,3426,4783,3156,2484,4734,4022,3340,3440,3415,2482,2909,5553,4230,3022,2016-03-07 12:12:55,768,1024,4140,204,16,1,US,42.7495,-73.5951
5,3,2,4,3,5,2,5,5,5,5,3,5,2,4,5,5,3,5,2,5,2,2,3,5,3,5,3,1,4,4,1,5,2,4,3,5,3,4,4,3,3,4,2,4,4,5,5,5,4,14046,2656,1176,2824,1760,1752,5552,5576,5280,1856,1992,15735,2080,1736,2680,2688,1088,1720,1376,2008,10367,2328,2352,2288,4464,4815,2928,5808,4112,2312,13728,3336,2400,2472,2640,3464,2400,1240,3959,5056,2352,5096,6680,7280,1272,2944,1920,2192,1880,1816,2016-03-07 12:13:28,1680,1050,3,192,14,47,US,33.6207,-83.9737
4,1,5,1,5,1,4,1,4,1,4,4,5,5,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,5,5,4,2,5,5,5,1,5,5,3,3,4,2,4,2,4,2,4,4,8638,4839,2115,2202,2040,2540,8804,10482,3212,3384,4024,3544,1832,22357,2479,2040,2614,1806,1523,1614,1842,1967,2174,1995,2188,1944,1358,12521,1332,23169,2958,4264,2102,4250,3749,4154,1686,17628,1331,5092,3295,3872,8825,4459,1933,4982,2846,2397,2824,2651,2016-03-07 12:13:34,1280,768,1168,229,12,1,CH,46.5102,6.557
3,3,2,4,3,1,3,4,3,4,4,3,5,2,2,2,2,2,2,3,1,5,1,5,1,5,1,4,5,4,4,2,5,1,4,2,4,2,4,3,5,1,5,2,4,1,4,4,5,5,14052,3468,1505,5799,2656,1476,2238,2131,1457,2002,2572,1918,1278,3264,2403,1685,1388,1396,1847,5198,1393,1223,1452,3123,5100525,1850,1770,1309,2479,1501,2857,4788,1546,1678,1541,3270,2134,3068,5886,3510,1025,3121,1061,4027,1822,2500,3799,1677,1780,4001,2016-03-07 12:15:31,1440,900,6,5233,6,1,CA,49.6833,-103.0167
1,3,3,5,3,4,1,5,5,5,5,2,4,2,5,5,5,5,5,3,2,4,3,3,2,3,1,2,4,3,2,2,4,4,1,1,3,5,3,3,3,2,4,1,4,1,4,3,4,4,3200,2232,2500,1984,2841,1801,3761,4929,3611,1746,1730,4111,1222,3252,2278,2436,2548,2056,1413,3652,3014,1395,3135,3540,3396,2476,1984,9181,2405,3349,3294,3134,2175,3262,2500,4326,2421,2254,4380,5070,2040,3008,3087,3009,2024,3556,1388,3317,2810,2023,2016-03-07 12:16:40,1920,1080,503,148,11,1,GR,37.9667,23.7167
1,3,2,5,5,4,2,5,1,5,4,3,4,1,4,3,4,4,4,4,3,3,4,4,2,4,3,3,3,4,2,4,3,4,1,3,3,3,3,3,4,3,4,3,3,2,2,3,4,4,6446,2114,4835,3018,3233,1249,2558,2864,2254,1627,2431,1362,2712,2432,2306,840,1578,1884,2419,2124,19059,1070,1409,2304,3119,1323,2890,1655,9594,2191,2153,3488,1923,1820,1476,6352,840,4582,1247,3078,2431,1572,1820,2203,3474,1973,2253,3832,3056,1019,2016-03-07 12:17:00,1366,768,5,147,15,1,IE,53.3478,-6.2597
5,1,4,2,5,1,5,4,3,5,3,4,1,1,2,1,2,3,3,1,3,4,1,3,2,3,1,3,4,4,3,1,4,2,5,3,5,1,4,3,3,3,4,1,4,1,4,2,3,5,4458,1928,1864,3184,1976,2368,3496,4224,9240,3944,5724,18927,2352,2391,3224,2832,4624,2376,2816,7191,20336,3704,2792,10256,3760,4384,3528,4055,5664,10824,1352,3944,1984,2576,5528,4856,2000,1863,2184,3656,2800,6136,2832,2696,2336,33415,3608,2496,1352,1288,2016-03-07 12:17:36,1680,1050,5,248,16,47,US,33.6207,-83.9737
3,2,4,2,3,2,2,4,4,1,5,3,4,2,2,3,1,3,2,1,4,4,3,3,4,4,2,3,5,4,4,4,4,1,3,1,3,2,3,2,3,1,4,1,4,1,5,1,4,3,20084,9532,7746,6665,11291,3616,5518,7317,6197,7150,8006,4018,6669,6339,5484,4219,6053,4700,6992,5730,13794,6423,6128,6653,6867,6586,4903,5387,5569,8139,6941,7650,3869,3700,10058,16227,6820,4589,12890,8974,4801,5387,23950,3833,4189,4435,4721,3675,8921,4959,2016-03-07 12:17:37,375,667,21,366,33515,1,IR,32.7026,51.1537
3,3,4,3,4,3,4,4,4,0,2,5,2,5,1,1,1,1,0,2,2,4,2,4,2,4,2,3,4,4,4,2,5,4,1,4,2,3,2,3,4,1,5,1,4,1,4,4,5,5,2518,3920,2920,2616,2407,3456,2648,2665,2984,0,2784,3040,2327,4032,1987,3151,3552,2624,0,10168,5208,15912,5028,3880,4400,1888,3448,4015,3352,2992,2471,6759,2132,4648,7584,3880,3520,2040,2496,3055,3304,5440,3664,3272,3445,2064,3503,2208,4360,2008,2016-03-07 12:17:51,1680,1050,1,183,8,47,US,33.6207,-83.9737
5,1,5,3,4,3,5,2,4,5,3,4,5,2,3,2,1,3,3,4,5,5,1,5,2,4,2,5,5,4,5,1,5,3,3,4,5,3,5,5,5,2,3,3,5,1,5,5,5,5,2766,2528,1536,18016,1528,2752,3696,7687,2672,2864,1737,1304,6232,1304,2104,4192,1552,1560,1312,1512,1837,1328,1576,2400,2591,2048,6488,1120,1496,1240,623,2056,1984,1664,1936,6032,1055,1056,944,2032,1447,4192,1824,2360,1784,4952,13288,1336,1552,1328,2016-03-07 12:18:13,1680,1050,26,146,8,47,US,33.6207,-83.9737
4,2,3,3,2,2,1,5,3,5,5,2,5,2,2,5,4,5,4,3,1,5,4,5,1,5,2,5,5,5,4,4,5,4,1,5,3,4,2,4,5,1,5,1,4,4,2,4,4,5,5451,2981,5498,6012,2676,2037,3986,3394,2042,2108,2844,3200,3310,2676,2972,5344,2478,1850,2597,3804,5477,4207,3702,2250,6126,2214,4059,2196,2956,2696,2714,4665,1708,2118,1604,3068,4159,4682,2276,3050,2314,2446,1974,3724,2012,2158,2670,4698,5922,3492,2016-03-07 12:18:22,1280,800,2,167,11,2,US,42.036,-93.4652
4,1,4,2,3,2,3,1,5,3,3,1,3,3,2,4,4,4,5,3,3,3,3,4,2,4,3,3,3,2,3,3,4,3,3,4,3,3,3,3,3,3,4,4,4,1,4,3,3,4,4757,2152,2975,3888,4888,3600,1920,2560,3080,3424,1384,2824,1007,3832,1552,4496,4527,1528,1648,1177,4528,1928,1985,1896,4640,3112,2832,2240,1728,1752,1240,1872,1112,1528,2256,6792,3025,5976,5296,1943,2304,1600,1656,1336,1744,3303,1552,2032,2512,1880,2016-03-07 12:18:23,1680,1050,3,136,8,47,US,33.6207,-83.9737
4,1,2,3,5,1,5,3,3,2,4,2,5,2,3,4,4,4,4,2,1,5,1,5,1,5,1,5,5,5,4,2,5,1,4,1,5,1,4,5,4,1,5,1,5,5,5,3,5,5,6717,3641,4097,12663,1801,1441,3907,2532,3824,3013,2363,3262,6581,2484,5650,1853,4335,2504,1587,3401,2096,1282,1548,3945,2348,2036,3384,3401,1311,1676,3360,7016,4064,3993,5441,3729,4374,1697,2003,1789,4177,3690,1533,2151,1566,1426,2001,3093,2030,1274,2016-03-07 12:19:13,1440,900,57,162,8,1,GB,51.5,-0.13
4,3,4,2,4,2,4,3,4,3,2,4,3,3,1,2,3,3,2,2,4,5,1,5,2,4,1,4,4,5,3,3,3,2,2,4,4,2,4,3,4,2,4,2,4,2,4,4,4,4,3377,2112,1776,2504,1343,1480,2032,1248,1128,2160,1232,1074,1760,2216,1568,1057,1056,1776,1288,711,1398,4816,992,1400,1688,1112,1656,1408,1280,1656,1512,4567,2912,1544,1672,3448,1336,2264,1240,3457,1432,1847,1217,1913,1176,5207,2184,1856,1552,1871,2016-03-07 12:19:24,1920,1080,29,95,48,1,US,30.5169,-86.4822
3,1,3,2,3,2,2,3,3,3,3,4,5,3,2,0,3,2,4,2,2,3,3,4,2,3,3,3,4,3,4,1,3,2,3,2,4,2,4,3,3,1,3,2,3,3,4,3,5,3,2564,1251,1301,2904,1714,1681,913,2711,2331,2153,1489,1433,1041,1512,2026,0,609,1868,610,1401,4279,1574,2637,1622,2979,2415,1908,2057,3329,2430,1576,1571,3501,1615,855,1676,2926,1857,879,1358,1259,2233,1455,2842,1719,2057,1877,1140,2393,886,2016-03-07 12:20:04,1280,800,72,94,4,1,US,40.89,-74.0106
3,4,2,3,4,3,2,3,3,4,3,4,4,3,2,3,4,2,4,2,1,3,2,4,3,2,4,4,4,3,2,4,4,4,2,4,3,3,4,3,4,2,4,2,3,1,2,3,4,3,9615,2697,4956,3390,7873,5910,4494,6757,7045,1410,5709,1903,1533,3363,4771,2510,2246,2660,1156,2440,3721,10197,10562,12220,11353,7874,3260,3359,4984,5890,7466,3143,5888,2303,4233,3404,3227,3592,2191,3380,7896,3953,1080,4053,2050,6672,3217,4508,2246,1250,2016-03-07 12:20:11,1366,768,4,237,15,2,US,27.9987,-82.5156
1,5,3,5,2,4,1,3,4,2,2,5,3,4,2,2,3,3,2,2,3,4,4,3,2,3,2,5,3,4,3,2,4,4,2,2,1,3,2,3,4,2,5,0,4,1,4,4,5,5,2603,1352,1296,3048,6129,3160,5864,2184,2784,2920,2104,2568,5847,3040,2392,1920,504,2304,392,8624,2694,5744,4184,2920,751,1696,3096,3448,1888,760,13656,7096,3784,2863,2536,19008,4344,1992,10768,3264,1824,23960,1449,0,5984,1344,2936,1432,1920,16087,2016-03-07 12:20:21,1920,1080,3,215,72,47,US,33.6207,-83.9737
5,1,4,1,5,1,5,2,2,2,5,2,5,4,5,5,5,5,5,5,2,1,5,5,2,5,3,3,2,4,2,3,2,3,1,2,4,3,4,1,3,3,1,3,4,3,5,3,2,2,3176,2490,1705,1525,1906,2016,1704,1792,3394,4115,816,6804,2174,2940,4596,4852,818,1206,1634,6592,2799,1792,1610,2273,5650,2346,3476,3576,5756,4468,4020,3742,2668,2135,1300,2058,3878,2026,1830,2568,2140,2093,2793,2482,1786,2326,2072,2810,1892,2054,2016-03-07 12:20:39,1920,1080,4,139,8,1,GB,52.7327,-2.4412
4,2,4,3,5,1,3,3,4,2,2,4,4,3,4,3,4,1,4,3,2,3,1,4,2,5,3,4,4,3,3,3,4,2,4,3,4,2,4,4,5,1,5,1,5,1,5,4,5,5,11664,3050,7946,5114,5439,4999,6641,2766,7795,15294,4123,5763,3969,5079,5508,4471,8673,3566,14517,12035,5668,8044,4744,3482,4532,3579,2522,3101,5499,8724,3602,4834,4530,5336,2751,5857,4458,7197,2710,6922,3354,8397,2927,3868,3554,3861,4933,6523,806,2670,2016-03-07 12:21:14,360,640,7,281,58,2,CA,52.1193,-106.6594
2,3,2,4,4,1,3,2,2,3,4,2,4,3,5,3,3,2,4,3,3,3,4,4,3,4,2,3,3,3,4,5,5,3,3,1,5,3,4,4,4,2,5,1,4,2,4,3,3,4,9463,2336,2188,2452,4772,5838,7004,3556,4708,1792,3634,6550,1878,5574,3154,3580,6896,4794,3334,2466,3726,3540,3365,3350,3679,1074,2420,6146,2064,4332,2924,2490,3092,2628,3108,4996,2992,5992,1972,3912,3726,8638,3890,5188,1956,5226,1996,2406,3911,3254,2016-03-07 12:22:12,1600,900,3,195,19,1,TR,36.9081,30.6956
3,1,5,1,5,1,5,5,1,5,1,5,4,3,1,1,1,1,1,1,1,5,1,0,1,5,1,5,5,5,3,3,5,1,5,1,5,0,5,5,5,1,5,1,4,1,5,1,0,5,10595,3047,14454,2389,2798,2348,3488,3672,2769,5680,3014,2974,8522,3984,1620,2440,5080,6465,1624,1872,4655,8386,1852,0,2918,1985,1392,2640,2552,7081,3913,5315,7792,4049,2525,3832,1873,0,2456,3536,5090,5387,7191,3808,3776,3992,2392,7968,0,1392,2016-03-07 12:22:17,1152,864,39,199,14,1,US,42.9762,-78.7947
1,4,4,5,4,4,4,3,3,3,5,1,4,1,2,4,3,3,5,5,1,5,5,5,1,5,1,5,5,5,1,1,4,3,1,5,2,3,1,3,5,5,3,3,5,2,5,3,5,5,11818,8601,12869,3432,8668,568,11751,3267,1018,3602,4083,3616,4300,3964,3202,611520,3733,7484,1129,4083,1318,3035,765,3267,40003,17751,899,3450,4267,3599,3830,3849,3017,18552,40551,10401,6319,5666,7718,4134,2349,5417,2836,4369,17233,4948,3568,2532,3320,2334,2016-03-07 12:22:33,375,667,16,945,8,1,US,38.0,-97.0
2,4,3,4,2,1,3,4,3,5,5,2,4,2,5,1,5,5,2,4,3,4,1,5,2,4,2,4,5,1,4,2,4,1,3,2,4,3,1,5,5,1,5,1,5,1,5,5,5,5,3336,2408,3216,993,3813,2259,2683,1898,2724,2219,1718,2323,3661,3413,5234,5505,2306,2003,3723,3285,3758,2138,4622,2058,3901,2574,2619,3781,4342,3300,5453,2816,1719,3156,3797,3138,2436,4038,4079,4719,1907,3777,2856,3179,1258,1530,1875,2295,2203,1610,2016-03-07 12:23:27,1440,900,20,151,13,1,SE,59.3294,18.0686
4,3,3,3,3,2,2,3,5,2,2,4,3,4,1,3,2,3,4,1,2,5,2,3,3,5,3,2,4,4,4,2,5,2,3,3,4,3,2,5,5,1,5,1,5,1,4,5,4,5,15399,2928,5969,2660,2689,1960,3736,1810,877,3581,4421,981,1887,5828,1821,1388,23233,762,5147,3383,2996,11420,3525,1739,3492,1269,2395,2188,14542,2047,1711,5376,114160,4053,2578,2072,1375,1712,1923,3308,3521,8420,1031,1431,1340,2411,5331,8257,1300,1539,2016-03-07 12:27:20,360,640,2334,309,16,2,US,41.9317,-87.989
3,3,4,4,3,1,3,3,3,2,3,4,5,2,1,1,3,3,1,1,5,4,1,3,3,1,3,4,3,3,5,4,5,2,3,1,3,3,5,3,4,5,4,1,3,1,5,3,1,5,3398,4569,2489,4353,2063,2225,3769,2425,2442,10132,3329,3512,1535,2552,4513,2544,1904,1881,3089,2153,5095,3135,2936,2751,2632,2696,1608,3465,2263,3057,4024,3361,2329,4513,3737,10073,2496,2975,1272,2254,2152,5937,2345,2873,4520,20547,2383,3864,3855,1472,2016-03-07 12:27:25,1366,768,6,183,14,1,US,32.8072,-117.1649
5,5,3,3,4,3,4,4,5,4,5,3,4,4,5,3,5,4,5,5,5,5,3,4,4,2,4,4,5,4,5,3,5,5,4,3,4,4,5,5,5,5,4,4,5,4,5,5,4,4,4847,519,600,624,1384,1456,984,1016,383,463,985,1320,568,1184,888,1104,824,888,649,441,743,649,832,2144,544,1480,496,2440,601,512,408,1527,1616,1032,1104,944,776,2112,487,1168,520,2168,392,1032,528,1536,632,696,567,1336,2016-03-07 12:27:44,1680,1050,14,53,5,47,US,33.6207,-83.9737
1,4,4,4,4,1,3,4,2,4,3,2,4,2,1,1,2,1,2,3,1,4,1,5,1,5,1,4,4,5,3,4,5,3,1,2,2,1,2,3,4,1,5,1,4,1,5,3,4,4,2467,3152,2752,3213,3035,5418,3576,3197,3650,3860,3132,6342,3099,2689,2713,4614,3357,2015,2319,1617,1651,1061,2298,2268,2756,2141,3510,3587,1704,2112,3172,3407,4728,3943,2143,3931,984,2732,5257,2776,2313,2813,1541,2255,6526,1601,3044,3226,2358,2526,2016-03-07 12:28:00,1920,1200,704,152,5,1,US,38.0,-97.0
5,1,5,1,5,1,5,2,5,3,1,4,1,3,5,5,2,2,5,3,1,5,5,5,1,5,1,5,5,5,3,5,4,4,3,5,3,4,2,4,3,1,5,1,5,1,5,3,5,5,7681,968,2801,5102,7423,3419,3986,9073,1900,3852,5436,5705,2836,15408,6302,1266,8404,5403,2152,3568,4755,3186,3003,4935,7670,2401,3500,4069,7872,2484,4619,5018,4434,5103,4870,4185,2919,5069,6001,6571,10704,4733,3385,1132,817,3821,1015,7254,2935,916,2016-03-07 12:28:27,375,667,24,234,15,3,US,37.8716,-122.2728
3,3,4,2,0,4,3,4,3,5,3,2,5,3,4,4,5,5,4,2,2,4,4,2,3,5,3,2,2,4,0,3,5,3,2,2,4,3,4,3,3,2,5,4,4,3,5,3,4,3,14199,6365,7450,6888,0,4062,10511,5929,8431,4259,6028,4281,4212,3306,3670,4551,5509,4600,15132,25517,12877,4143,4956,6753,6586,4096,7083,6723,4713,23160,0,8686,4545,4757,19770,9951,4370,14749,7755,18524,3847,6270,4292,5092,4488,6130,5024,5747,6015,8045,2016-03-07 12:28:54,360,640,75,376,12,1,DE,51.0,9.0
2,1,4,2,4,2,2,3,2,5,4,2,4,4,2,4,4,3,2,2,1,5,1,5,1,4,1,4,5,3,3,2,5,3,4,1,4,4,2,5,4,2,4,2,3,1,3,3,5,4,5892,4950,4758,3669,4261,2546,3740,4563,3525,3320,4684,3140,3224,7920,3452,2355,3139,3284,3719,20721,8961,3585,3200,2946,2657,2922,5095,4999,2139,5046,4732,20541,2525,5469,51988,7110,2161,19393,3065,4843,3633,5191,2681,4190,1643,3938,3212,5374,3671,4409,2016-03-07 12:29:05,1242,698,9,308,18,2,FR,48.8765,2.1897
3,1,5,3,5,1,4,1,5,2,3,5,3,5,4,1,2,1,2,2,2,2,1,4,3,3,2,4,3,5,4,3,4,2,2,3,3,5,2,3,5,1,5,2,4,1,4,4,4,3,6516,6209,7860,6560,15153,7753,7761,28474,8408,5993,14521,10696,16377,54684,12297,18122,10448,4393,4048,4161,12393,7797,5925,5432,32114,6104,25793,6153,35796,17106,9785,24630,11945,3225,8352,17793,48997,14576,10688,24145,6440,61236,5041,4881,28427,8136,8169,3384,3568,6440,2016-03-07 12:30:11,1366,768,6,716,13,1,GB,51.3794,-2.3656
1,2,3,3,2,1,2,3,4,4,2,4,4,3,1,3,1,2,2,3,1,2,3,2,2,4,3,4,3,3,5,1,2,1,2,1,4,1,3,4,5,1,4,1,5,1,5,5,5,5,13971844,5705,4193,9146,4186,3674,5504,3121,3808,4865,4225,8306,5961,2697,9130,5095,3866,5282,5496,2136,1305,7322,8786,6873,6175,4040,9307,11025,10114,7353,2208,6232,8225,6281,2850,4242,4175,5448,4610,3961,9169,2800,7577,2600,6376,3642,3936,2224,4113,1321,2016-03-07 12:31:23,1920,1080,527,14232,13,1,US,39.5457,-105.0022
2,4,2,4,2,4,1,5,1,5,1,5,2,3,1,1,1,1,1,3,4,2,2,3,3,3,4,2,3,3,2,2,4,2,1,2,1,4,1,4,3,2,3,2,3,1,4,3,5,3,5388,8190,10800,13219,7839,6194,7011,3938,6402,4095,6099,7824,4938,4414,3641,11010,4411,3564,3563,3130,15066,3988,10695,8693,6988,7585,5228,7592,11246,5149,8069,12144,5536,11285,2976,5048,3041,23693,2269,34754,5541,4282,10672,6626,5496,7229,8680,3371,3918,5905,2016-03-07 12:31:33,360,640,7,381,18,1,US,38.0,-97.0
3,3,4,2,4,2,4,4,4,2,1,5,3,5,2,1,2,1,2,1,2,5,3,4,2,4,2,4,3,3,4,4,4,3,2,4,4,2,3,4,3,2,4,1,3,2,4,3,5,4,5437,1273,1911,1901,1541,1192,4297,3060,2374,4512,2587,2667,2160,2228,2463,2598,979,2509,2542,1721,5567,2541,1530,2925,2565,1496,5737,4073,1845,2137,2183,2486,2531,1631,2925,1688,1879,5669,3038,2824,1743,2375,1710,3162,1722,2251,2025,1474,1833,1497,2016-03-07 12:32:25,2560,1440,8,128,13,2,US,34.0522,-118.2437
5,1,5,1,5,1,5,2,5,1,2,4,2,4,2,4,2,2,2,2,2,5,2,4,2,4,1,4,4,4,2,4,2,2,3,3,2,2,3,4,4,2,4,2,4,2,4,4,4,4,3424,2846,1656,6096,2293,2625,3508,8058,2932,5556,4881,5580,4267,4120,3458,2245,2661,2121,2808,2661,7243,2699,7764,3850,3410,2918,2906,3251,4072,2821,6464,10437,3999,2087,3962,3434,3312,24823,2686,5286,3336,8400,2491,4317,2538,2883,3495,3029,2759,2391,2016-03-07 12:33:33,1366,768,4,218,13,2,CA,52.1449,-106.6704
